"id_contrato","estado_contrato","fecha_de_firma","fecha_de_inicio_del_contrato","fecha_de_fin_del_contrato","tipo_de_contrato","modalidad_de_contratacion","duraci_n_del_contrato","dias_adicionados","valor_del_contrato","valor_pagado","valor_pendiente_de_pago","es_pyme","es_grupo","g_nero_representante_legal"
"CO1.PCCNTR.843931","Cerrado","2019-03-28T00:00:00.000","2019-02-15T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","9.0702899E7","8.9581032E7","1121867.0","No","No","No Definido"
"CO1.PCCNTR.1749629","Cerrado","2020-09-11T00:00:00.000","2020-09-11T00:00:00.000","2020-11-30T00:00:00.000","Prestación de servicios","Contratación directa","153 Dia(s)","0","1.59067699E8","1.3250885E8","2.6558849E7","No","No","No Definido"
"CO1.PCCNTR.7685499","En ejecución","2025-03-26T00:00:00.000","2025-03-31T00:00:00.000","2025-08-31T00:00:00.000","Prestación de servicios","Contratación directa","160 Dia(s)","0","3.40524E7","3.153E7","2522400.0","No","No","Hombre"
"CO1.PCCNTR.82101","Cerrado","2016-12-19T00:00:00.000","2016-11-10T00:00:00.000","2017-10-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","Dia(s)","0","1.33710458E8","4105527.0","1.29604931E8","No","No","No Definido"
"CO1.PCCNTR.72803","Cerrado","2016-11-04T00:00:00.000","2016-10-11T00:00:00.000","2017-03-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","Dia(s)","0","4.8586818E7","0.0","4.8586818E7","No","No","No Definido"
"CO1.PCCNTR.2323880","Cerrado","2021-03-23T00:00:00.000","2021-03-23T00:00:00.000","2021-09-30T00:00:00.000","Prestación de servicios","Contratación directa","302 Dia(s)","0","1.2183458E8","1.1840262E8","3431960.0","No","No","Mujer"
"CO1.PCCNTR.301020","Cerrado","2018-01-25T00:00:00.000","2018-01-19T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","2.6492816E7","2.6263109E7","229706.0","No","No","No Definido"
"CO1.PCCNTR.3542792","Cerrado","2022-02-03T00:00:00.000","2022-02-03T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","333 Dia(s)","0","1.11356513E8","1.11021236E8","335277.0","No","No","No Definido"
"CO1.PCCNTR.6607381","Cerrado","2024-08-15T00:00:00.000","2024-08-20T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","131 Dia(s)","0","2.5005573E7","2.5005573E7","0.0","No","No","No Definido"
"CO1.PCCNTR.6566318","Cerrado","2024-07-25T00:00:00.000","2024-08-31T00:00:00.000","2025-03-19T00:00:00.000","Prestación de servicios","Contratación directa","235 Dia(s)","0","4.9186667E7","4.7326667E7","1860000.0","No","No","No Definido"
"CO1.PCCNTR.4357062","Cerrado","2023-01-11T00:00:00.000","2023-01-11T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","246 Dia(s)","0","6.5629738E7","6.5270122E7","359615.0","No","No","Mujer"
"CO1.PCCNTR.8464151","Modificado","2025-10-22T00:00:00.000","2025-10-23T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","430 Dia(s)","153","2.70054824E8","1.5526642E8","1.14788404E8","No","No","Mujer"
"CO1.PCCNTR.829586","Cerrado","2019-02-27T00:00:00.000","2019-02-12T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.02764339E8","9.9621699E7","3142640.0","No","No","No Definido"
"CO1.PCCNTR.119503","Cerrado","2017-03-24T00:00:00.000","2017-03-09T00:00:00.000","2018-05-31T00:00:00.000","Prestación de servicios","Mínima cuantía","No definido","0","4.4192355E7","3.83823E7","5810055.0","No","No","No Definido"
"CO1.PCCNTR.94002","Cerrado","2017-01-17T00:00:00.000","2016-12-22T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","7.800044E7","0.0","7.800044E7","No","No","No Definido"
"CO1.PCCNTR.7125227","Cerrado","2024-12-16T00:00:00.000","2024-12-20T00:00:00.000","2024-12-30T00:00:00.000","Compraventa","Mínima cuantía","18 Dia(s)","0","1.5533784E7","1.5533784E7","0.0","Si","No","Hombre"
"CO1.PCCNTR.9044717","En ejecución","2026-01-24T00:00:00.000","2026-01-30T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","339 Dia(s)","0","1.169889E8","4.0677175E7","7.6311725E7","No","No","Hombre"
"CO1.PCCNTR.865641","Cerrado","2019-03-22T00:00:00.000","2019-03-14T00:00:00.000","2020-01-31T00:00:00.000","Prestación de servicios","Mínima cuantía","Dia(s)","0","5.6E7","5.6E7","0.0","Si","No","Mujer"
"CO1.PCCNTR.9035204","En ejecución","2026-01-25T00:00:00.000","2026-01-27T00:00:00.000","2026-09-30T00:00:00.000","Prestación de servicios","Contratación directa","245 Dia(s)","0","6.7592438E7","4.2486675E7","2.5105763E7","No","No","Hombre"
"CO1.PCCNTR.6974517","Cancelado","","","2025-10-31T00:00:00.000","Prestación de servicios","Contratación directa","12 Mes(es)","0","6.70260566E8","0.0","6.70260566E8","Si","No","Hombre"
"CO1.PCCNTR.5986067","Cerrado","2024-02-22T00:00:00.000","2024-02-29T00:00:00.000","2024-10-21T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","5.2994352E7","2.8484464E7","2.4509888E7","No","No","No Definido"
"CO1.PCCNTR.3570528","terminado","2022-02-14T00:00:00.000","2022-02-14T00:00:00.000","2023-01-31T00:00:00.000","Otro","Contratación directa","333 Dia(s)","0","3.750614259E9","0.0","3.750614259E9","No","No","No Definido"
"CO1.PCCNTR.297693","Cerrado","2018-01-28T00:00:00.000","2018-01-16T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","9.5487546E7","9.5487544E7","1.0","No","No","No Definido"
"CO1.PCCNTR.7597555","Cerrado","2025-03-05T00:00:00.000","2025-03-14T00:00:00.000","2025-11-13T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","2.6384E7","2.6384E7","0.0","No","No","Mujer"
"CO1.PCCNTR.3115776","Cerrado","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","2022-11-20T00:00:00.000","Prestación de servicios","Contratación directa","229 Dia(s)","0","5.1523372E7","5.0770106E7","753266.0","No","No","No Definido"
"CO1.PCCNTR.1553407","Cerrado","2020-05-19T00:00:00.000","2020-05-19T00:00:00.000","2021-04-30T00:00:00.000","Prestación de servicios","Contratación directa","357 Dia(s)","0","1.77518093E8","1.76517991E8","1000102.0","No","No","No Definido"
"CO1.PCCNTR.97001","Cerrado","2017-01-13T00:00:00.000","2016-12-29T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","9.949154E7","0.0","9.949154E7","No","No","No Definido"
"CO1.PCCNTR.1185427","Cerrado","2019-12-24T00:00:00.000","2019-12-04T00:00:00.000","2019-12-31T00:00:00.000","Compraventa","Selección abreviada subasta inversa","Dia(s)","0","4.5541830684E8","4.55418306E8","0.0","No","No","Hombre"
"CO1.PCCNTR.513694","Cerrado","2018-09-03T00:00:00.000","2018-08-15T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Mínima cuantía","Dia(s)","0","1.16862E8","1.16739E8","123000.0","Si","No","No Definido"
"CO1.PCCNTR.8727137","Modificado","2025-12-23T00:00:00.000","2025-12-26T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","307 Dia(s)","92","8.7466667E7","5.1733333E7","3.5733334E7","No","No","No Definido"
"CO1.PCCNTR.9087930","En ejecución","2026-01-24T00:00:00.000","2026-01-29T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","335 Dia(s)","0","7.7634743E7","3.5225316E7","4.2409427E7","No","No","No Definido"
"CO1.PCCNTR.9195000","Borrador","","","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","334 Dia(s)","0","5.116818E7","0.0","5.116818E7","No","No","No Definido"
"CO1.PCCNTR.82302","Cerrado","2016-11-30T00:00:00.000","2016-11-10T00:00:00.000","2017-10-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","6.8560568E7","0.0","6.8560568E7","No","No","No Definido"
"CO1.PCCNTR.4272867","Cerrado","2022-12-12T00:00:00.000","2022-12-12T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","274 Dia(s)","0","7.3341077E7","7.2050315E7","1290762.0","No","No","No Definido"
"CO1.PCCNTR.8395280","En ejecución","2025-10-02T00:00:00.000","2025-10-07T00:00:00.000","2025-12-31T00:00:00.000","Prestación de servicios","Contratación directa","119 Dia(s)","0","2.2893E7","2.13668E7","1526200.0","No","No","Hombre"
"CO1.PCCNTR.9032625","Modificado","2026-01-24T00:00:00.000","2026-01-27T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","340 Dia(s)","0","5.355E7","2.4255E7","2.9295E7","No","No","Mujer"
"CO1.PCCNTR.6563325","Cerrado","2024-07-25T00:00:00.000","2024-07-29T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","156 Dia(s)","0","2.652E7","1.785E7","8670000.0","No","No","No Definido"
"CO1.PCCNTR.4921767","Cerrado","2023-05-15T00:00:00.000","2023-05-15T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","241 Dia(s)","0","8.0783997E7","7.8789331E7","1994666.0","No","No","No Definido"
"CO1.PCCNTR.2415830","Cerrado","2021-05-03T00:00:00.000","2021-05-03T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","237 Dia(s)","0","1.28248073E8","1.28248072E8","0.0","No","No","Hombre"
"CO1.PCCNTR.122119","Cerrado","2017-04-03T00:00:00.000","2017-03-08T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","7.4222286E7","7.2968531E7","1253755.0","No","No","No Definido"
"CO1.PCCNTR.1598483","Cerrado","2020-06-24T00:00:00.000","2020-06-24T00:00:00.000","2021-01-31T00:00:00.000","Otro","Contratación directa","227 Dia(s)","0","3.851217821E9","0.0","3.851217821E9","No","No","No Definido"
"CO1.PCCNTR.3448318","Cerrado","2022-01-28T00:00:00.000","2022-01-28T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","339 Dia(s)","0","8.7771793E7","8.6481032E7","1290761.0","No","No","No Definido"
"CO1.PCCNTR.2736718","Cerrado","2021-08-19T00:00:00.000","2021-08-19T00:00:00.000","2022-12-13T00:00:00.000","Prestación de servicios","Contratación directa","329 Dia(s)","0","2.12258786E8","2.11418639E8","840147.0","No","No","No Definido"
"CO1.PCCNTR.2932213","Cerrado","2021-12-07T00:00:00.000","2021-12-07T00:00:00.000","2021-12-31T00:00:00.000","Otro","Contratación directa","85 Dia(s)","0","8.0E9","0.0","8.0E9","No","No","Mujer"
"CO1.PCCNTR.3115552","Cerrado","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","2022-11-20T00:00:00.000","Prestación de servicios","Contratación directa","229 Dia(s)","0","5.722495E7","5.6402752E7","822198.0","No","No","No Definido"
"CO1.PCCNTR.2247939","Cerrado","2021-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-10-15T00:00:00.000","Prestación de servicios","Contratación directa","325 Dia(s)","0","3.4972667E7","3.4136667E7","836000.0","No","No","Mujer"
"CO1.PCCNTR.4092446","Cerrado","2022-10-18T00:00:00.000","2022-10-24T00:00:00.000","2022-12-15T00:00:00.000","Consultoría","Concurso de méritos abierto","2 Mes(es)","0","8.6526E8","8.6526E8","0.0","Si","No","Mujer"
"CO1.PCCNTR.1443807","Cerrado","2020-04-08T00:00:00.000","2020-03-10T00:00:00.000","2021-02-28T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","6.8254667E7","6.74856E7","769067.0","No","No","No Definido"
"CO1.PCCNTR.222905","Cerrado","2017-11-14T00:00:00.000","2017-11-01T00:00:00.000","2017-12-28T00:00:00.000","Compraventa","Selección abreviada subasta inversa","No definido","0","1.43028354E9","1.43028354E9","0.0","Si","No","Mujer"
"CO1.PCCNTR.3138402","Cerrado","2021-12-31T00:00:00.000","2021-12-31T00:00:00.000","2021-12-31T00:00:00.000","Compraventa","Mínima cuantía","14 Dia(s)","0","1.45446E7","1.45446E7","0.0","Si","No","Hombre"
"CO1.PCCNTR.9481044","Aprobado","2026-05-08T00:00:00.000","","2026-08-04T00:00:00.000","Compraventa","Mínima cuantía","90 Dia(s)","0","2.093805E7","0.0","2.093805E7","No","No","Mujer"
"CO1.PCCNTR.4272995","Modificado","2022-12-06T00:00:00.000","2022-12-06T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","275 Dia(s)","122","2.486848E8","4.56768E7","2.03008E8","No","No","Mujer"
"CO1.PCCNTR.94702","Cerrado","2018-06-26T00:00:00.000","2016-11-18T00:00:00.000","2017-08-31T00:00:00.000","Prestación de servicios","Mínima cuantía","No definido","0","2.54475E7","0.0","2.54475E7","No","No","No Definido"
"CO1.PCCNTR.8347321","En ejecución","2025-10-16T00:00:00.000","2025-11-21T00:00:00.000","2026-07-31T00:00:00.000","Prestación de servicios","Contratación directa","259 Dia(s)","0","6.85115E7","6.0227E7","8284500.0","No","No","Mujer"
"CO1.PCCNTR.2450755","Cerrado","2021-05-11T00:00:00.000","2021-05-11T00:00:00.000","2021-12-28T00:00:00.000","Prestación de servicios","Mínima cuantía","238 Dia(s)","0","2.9817024E7","2.0875157E7","8941866.0","Si","No","Hombre"
"CO1.PCCNTR.1338358","Cerrado","2020-03-03T00:00:00.000","2020-02-03T00:00:00.000","2021-05-31T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","7.74535E7","7.54292E7","2024300.0","Si","No","No Definido"
"CO1.PCCNTR.2516225","Cerrado","2021-05-27T00:00:00.000","2021-05-27T00:00:00.000","2021-11-30T00:00:00.000","Prestación de servicios","Contratación directa","201 Dia(s)","0","5.11292E7","4.96254E7","1503800.0","No","No","No Definido"
"CO1.PCCNTR.5173832","Cerrado","2023-07-06T00:00:00.000","2023-07-06T00:00:00.000","2024-02-29T00:00:00.000","Prestación de servicios","Contratación directa","185 Dia(s)","0","4.2585192E7","4.1216993E7","1368199.0","No","No","No Definido"
"CO1.PCCNTR.5243552","Cerrado","2023-07-27T00:00:00.000","2023-07-27T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","160 Dia(s)","0","4.8797713E7","4.6714884E7","2082829.0","No","No","Mujer"
"CO1.PCCNTR.95101","Cancelado","","","","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","8.7512886E7","0.0","8.7512886E7","No","No","No Definido"
"CO1.PCCNTR.3549921","Cerrado","2022-02-07T00:00:00.000","2022-02-07T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","333 Dia(s)","0","9.4642507E7","9.4359146E7","283361.0","No","No","No Definido"
"CO1.PCCNTR.2212579","Cerrado","2021-02-11T00:00:00.000","2021-02-11T00:00:00.000","2021-06-30T00:00:00.000","Prestación de servicios","Contratación directa","148 Dia(s)","0","3.3493169E7","3.2179711E7","1313458.0","No","No","Mujer"
"CO1.PCCNTR.7576445","Cerrado","2025-02-28T00:00:00.000","2025-03-05T00:00:00.000","2025-12-04T00:00:00.000","Prestación de servicios","Contratación directa","9 Mes(es)","0","7.4628E7","4.91992E7","2.54288E7","No","No","No Definido"
"CO1.PCCNTR.3424624","Cerrado","2022-01-31T00:00:00.000","2022-01-31T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","340 Dia(s)","0","5.0331481E7","4.9739346E7","592135.0","No","No","Mujer"
"CO1.PCCNTR.3344155","Cerrado","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","344 Dia(s)","0","4.0156267E7","3.9689333E7","466934.0","No","No","Hombre"
"CO1.PCCNTR.8556722","Modificado","2025-11-18T00:00:00.000","2025-11-24T00:00:00.000","2025-12-31T00:00:00.000","Compraventa","Selección abreviada subasta inversa","36 Dia(s)","12","3.65816E8","3.65816E8","0.0","Si","No","Hombre"
"CO1.PCCNTR.1367816","Cerrado","2020-03-03T00:00:00.000","2020-02-10T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","8.1297667E7","7.9837667E7","1459999.0","No","No","Hombre"
"CO1.PCCNTR.1266811","Cerrado","2020-01-13T00:00:00.000","2019-12-30T00:00:00.000","2022-10-31T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","Dia(s)","0","2.8234557564E8","2.21533345E8","6.081223E7","Si","No","Mujer"
